year,ward_no,ward_name,mean_tree_prob
2023,133,MACHABOLARUM,0.07181842249462381
2023,138,MOULA-ALI,0.036566283451833125
2023,107,MADHAPUR,0.048946186709218624
2023,OU,,0.2720174346908318
2023,149,BEGUMPET,0.07957261035343945
2023,135,VENKATAPURAM,0.03826901518869952
2023,123,HYDER NAGAR,0.05144047373351442
2023,122,VIVEKANANDA NAGAR COLONY,0.031886648929896934
2023,113,PATANCHERUVU,0.09306524654876432
2023,108,MIYAPUR,0.09071081015618138
2023,41,KANCHANBAGH,0.09895500200617857
2023,7,CHILUKA NAGAR,0.07894384660350678
2023,9,RAMANTHAPUR,0.05858317618467494
2023,25,MOOSARAMBAGH,0.03535796017309546
2023,BANDLA GUDA,,0.05090600439263866
2023,28,AZAMPURA,0.033507829194671455
2023,56,KISHAN BAGH,0.04357117753988438
2023,52,PURANAPOOL,0.029144618488687515
2023,59,MAILARDEVPALLY,0.09376263617915823
2023,46,FALAKNUMA,0.0426581129234501
2023,61,ATTAPUR,0.037790163061316086
2023,60,RAJENDRANAGAR,0.14466497989330346
2023,49,GANSIBAZAR,0.03547732173152667
2023,33,MOGHALPURA,0.02924135846222646
2023,47,NAWABSAHEBKUNTA,0.035962129509683916
2023,58,SHASTRIPURAM,0.035347907668639565
2023,54,JAHANUMA,0.032101161561960405
2023,48,SHALIBANDA,0.031063866308314106
2023,53,DOODBOWLI,0.03248910813130037
2023,55,RAMNASTPURA,0.15155712298716753
2023,43,CHANDRAYANGUTTA,0.045524798820214984
2023,44,UPPUGUDA,0.03244928852960242
2023,35,GOWLIPURA,0.030490852736434017
2023,30,DABEERPURA,0.03637605980098844
2023,32,PATHER GATTI,0.0344899083303763
2023,23,GADDIANNARAM,0.03033297189371979
2023,24,SAIDABAD,0.03769327094567716
2023,27,AKBERBAGH,0.05677357770583362
2023,45,JANGAMMET,0.038937169765832315
2023,42,BARKAS,0.056444019132616485
2023,57,SULEMAN NAGAR,0.0657016417079815
2023,74,AHMED NAGAR,0.08984022897660572
2023,92,VENKATESHWARA COLONY,0.1273045793162506
2023,89,GANDHINAGAR,0.034242816096751935
2023,75,RED HILLS,0.04346326055564598
2023,79,HIMAYATNAGAR,0.033005041464277976
2023,88,BHOLAKPUR,0.032065114610627415
2023,86,MUSHEERABAD,0.040778442592868815
2023,85,ADIKMET,0.03394981587334625
2023,87,RAMNAGAR,0.03638797305297096
2023,90,KAVADIGUDA,0.07859022523096726
2023,93,BANJARA HILLS,0.04083166690947492
2023,91,KHAIRTABAD,0.04378040259399621
2023,103,BORABANDA,0.03232322682532106
2023,97,SOMAJIGUDA,0.0386791864204211
2023,98,AMEERPET,0.048139916011888315
2023,101,ERRAGADDA,0.04744709739154924
2023,100,SANATH NAGAR,0.04171521208456517
2023,99,VENGALRAO NAGAR,0.04953163817254837
2023,102,RAHAMATH NAGAR,0.03658124289057099
2023,6,NACHARAM,0.06663979822089855
2023,84,BAGH AMBERPET,0.04646142799311557
2023,81,NALLAKUNTA,0.0354849398536736
2023,80,KACHIGUDA(Barkathpura),0.034268591348727714
2023,82,GOLNAKA,0.046363505178271376
2023,83,AMBERPET,0.0825950714089921
2023,51,GOSHA MAHAL,0.03898316546777125
2023,68,TOLICHOWKI,0.08335913611078875
2023,67,GOLCONDA,0.08971423655379678
2023,77,JAMBAGH(Nampally),0.03317784580618456
2023,63,MANGALHAT,0.03927711827035837
2023,71,GUDIMALKAPUR,0.045812581114311135
2023,70,MEHDIPATNAM,0.03312445051552716
2023,76,MALLEPALLY,0.030817719454065414
2023,62,ZIAGUDA,0.03819262509540404
2023,72,ASIF NAGAR,0.03060935901047736
2023,73,VIJAYANAGAR COLONY,0.03660020603717876
2023,5,MALLAPUR,0.1044282032612696
2023,3,CHERLAPALLY,0.10261535750143157
2023,96,YOUSUFGUDA,0.056300979969037754
2023,95,JUBILEE HILLS,0.04524514359581846
2023,50,BEGUM BAZAR,0.03779075235344847
2023,78,GUNFOUNDRY(Abids),0.04016054194462077
2023,65,KARWAN,0.03569703430280016
2023,2,DR.A.S.RAO NAGAR,0.06748396632299489
2023,4,MEERPET H.B.COLONY,0.0644238842048579
2023,1,KAPRA,0.04535096395227751
2023,94,SHAIKPET,0.041668524346507946
2023,64,DATTATHREYA NAGAR,0.030408435596219797
2023,69,NANALNAGAR,0.15080179155195836
2024,127,RANGAREDDY NAGAR,0.07646175714809929
2024,119,OLD BOWENPALLY,0.03555302616837524
2024,145,SEETHAPHALMANDI,0.032775838405996856
2024,146,BOUDHA NAGAR,0.03385130089129019
2024,147,BANSILALPET,0.038750986442352586
2024,144,METTUGUDA,0.0657088413867149
2024,148,RAMGOPALPET,0.03839539061077266
2024,150,MONDA  MARKET,0.036193326685193615
2024,136,NEREDMET,0.053592006886396974
2024,141,GOUTHAM NAGAR,0.0361329460795695
2024,140,MALKAJGIRI,0.039070605129849195
2024,139,EAST ANAND BAGH,0.07129691726142792
2024,142,ADDAGUTTA,0.054519579120815224
2024,137,VINAYAK NAGAR,0.04441031247433994
2024,134,ALWAL,0.04225225211578646
2024,132,JEEDIMETLA,0.06811888471069534
2024,CONTONMENT AREA,,0.30534746899899273
2024,120,BALA NAGAR,0.18983115136559428
2024,130,SUBHASH NAGAR,0.04816879938093962
2024,131,QUTHBULLAPUR,0.11966085002565599
2024,121,KUKATPALLY,0.03480066149928448
2024,125,GAJULARAMARAM,0.055309308437785414
2024,124,ALLYWN COLONY,0.03685684530230035
2024,114,K.P.H.B.COLONY,0.06785674505255117
2024,116,ALLAPUR,0.05814497015453352
2024,115,BALAJI NAGAR,0.15727469495586804
2024,117,MOOSAPET,0.037653398348484496
2024,105,GACHIBOWLI,0.11891768742217475
2024,110,CHANDANAGAR,0.0672247221754482
2024,111,BHARATHI NAGAR,0.04330924142122263
2024,106,SERILINGAMPALLY,0.07174324648048151
2024,104,KONDAPUR,0.05718238400230347
2024,109,HAFEEZPET,0.038022259718920766
2024,118,FATEH NAGAR,0.0408760461931708
2024,143,TARNAKA,0.061483981121093746
2024,8,HABSIGUDA,0.13360280446244874
2024,40,RIYASATNAGAR,0.03667671047750924
2024,36,LALITHABAGH,0.03930254231405513
2024,34,TALABCHANCHALAM,0.03347089347266632
2024,22,CHAITHANYAPURI,0.04768565182962188
2024,37,KURMAGUDA,0.0337941549575251
2024,31,REIN BAZAR,0.031585259468565274
2024,29,CHAWANI,0.038884430230743026
2024,38,I.S.SADAN,0.037803584472170075
2024,18,LINGOJIGUDA,0.03189462086781326
2024,16,HASTHINAPURAM,0.031678326637586546
2024,20,R.K.PURAM,0.034009339043681294
2024,19,SAROORNAGAR,0.03874881756900045
2024,14,B.N.REDDY NAGAR,0.06748329850517755
2024,12,MANSOORABAD,0.0914498690602676
2024,21,KOTHAPET,0.03770277541525029
2024,11,NAGOLE,0.1333393351870609
2024,10,UPPAL,0.06094961580713674
2024,GRAMPANCHAYAT PEERZADI GUDA,,0.03334913741723997
2024,KALAVANCHA GRAM PANCHAYATH,,0.030114598910771857
2024,13,HAYATHNAGAR,0.047022776041905676
2024,15,VANASTHALIPURAM,0.04276033751570113
2024,26,OLD MALAKPET,0.0440741151130376
2024,17,CHAMPAPET,0.03280752047430829
2024,39,SANTOSH NAGAR,0.03837122121985219
2024,66,LUNGER HOUSE,0.16333589301266638
2024,112,RAMACHANDRAPURAM,0.058109102330401924
2024,128,CHINTAL,0.2074395152654195
2024,126,JAGADGIRI GUTTA,0.043107820034378776
2024,129,SURARAM,0.1470714577976321
2024,133,MACHABOLARUM,0.06716611152511173
2024,138,MOULA-ALI,0.03486846271289039
2024,107,MADHAPUR,0.04975397170526095
2024,OU,,0.25338497510770774
2024,149,BEGUMPET,0.07753462272930975
2024,135,VENKATAPURAM,0.035790233144687364
2024,123,HYDER NAGAR,0.04846734829901484
2024,122,VIVEKANANDA NAGAR COLONY,0.033312164469698806
2024,113,PATANCHERUVU,0.08664134874093132
2024,108,MIYAPUR,0.08508649257988528
2024,41,KANCHANBAGH,0.09271063344213444
2024,7,CHILUKA NAGAR,0.0792988970848162
2024,9,RAMANTHAPUR,0.06199630513894643
2024,25,MOOSARAMBAGH,0.03837999219594528
2024,BANDLA GUDA,,0.05986263224979469
2024,28,AZAMPURA,0.03659805973894879
2024,56,KISHAN BAGH,0.04854589706802764
2024,52,PURANAPOOL,0.031932269646327234
2024,59,MAILARDEVPALLY,0.08578113312896386
2024,46,FALAKNUMA,0.040781885868247915
2024,61,ATTAPUR,0.04139067718441428
2024,60,RAJENDRANAGAR,0.12684652839684438
2024,49,GANSIBAZAR,0.03845881132455727
2024,33,MOGHALPURA,0.031664280853168476
2024,47,NAWABSAHEBKUNTA,0.03554167632703817
2024,58,SHASTRIPURAM,0.035262594502750495
2024,54,JAHANUMA,0.03313342788925357
2024,48,SHALIBANDA,0.03282927073986415
2024,53,DOODBOWLI,0.03379527019377194
2024,55,RAMNASTPURA,0.17832790684831976
2024,43,CHANDRAYANGUTTA,0.04482714895645854
2024,44,UPPUGUDA,0.03435373942014607
2024,35,GOWLIPURA,0.03156187455185632
2024,30,DABEERPURA,0.03947360109263385
2024,32,PATHER GATTI,0.036476440229032125
2024,23,GADDIANNARAM,0.03331850807932428
2024,24,SAIDABAD,0.03991441980251043
2024,27,AKBERBAGH,0.05849597077367327
2024,45,JANGAMMET,0.0405144758465074
2024,42,BARKAS,0.05444960769054263
2024,57,SULEMAN NAGAR,0.06546675346465901
2024,74,AHMED NAGAR,0.08465216730351836
2024,92,VENKATESHWARA COLONY,0.12185618772701912
2024,89,GANDHINAGAR,0.03644219356842319
2024,75,RED HILLS,0.047492619569788466
2024,79,HIMAYATNAGAR,0.03420752472545284
2024,88,BHOLAKPUR,0.034066881941368886
2024,86,MUSHEERABAD,0.04366210343022856
2024,85,ADIKMET,0.03553035322426404
2024,87,RAMNAGAR,0.03909187228653327
2024,90,KAVADIGUDA,0.08359695177360286
2024,93,BANJARA HILLS,0.04336647129818329
2024,91,KHAIRTABAD,0.04514300201848921
2024,103,BORABANDA,0.035037400100292895
2024,97,SOMAJIGUDA,0.039833336995036175
2024,98,AMEERPET,0.047583770799561574
2024,101,ERRAGADDA,0.046293672585410624
2024,100,SANATH NAGAR,0.04186817163819412
2024,99,VENGALRAO NAGAR,0.04730366797267388
2024,102,RAHAMATH NAGAR,0.04074888006876899
2024,6,NACHARAM,0.06781523909494112
2024,84,BAGH AMBERPET,0.049348673118306305
2024,81,NALLAKUNTA,0.03789124883935027
2024,80,KACHIGUDA(Barkathpura),0.03661045784615408
2024,82,GOLNAKA,0.051945088205203785
2024,83,AMBERPET,0.08032581050823105
2024,51,GOSHA MAHAL,0.04065164716184993
2024,68,TOLICHOWKI,0.09429149238236614
2024,67,GOLCONDA,0.09266913799829068
2024,77,JAMBAGH(Nampally),0.03440729164062114
2024,63,MANGALHAT,0.04023687258986697
2024,71,GUDIMALKAPUR,0.04731363430997784
2024,70,MEHDIPATNAM,0.03456305906945987
2024,76,MALLEPALLY,0.032441938333465925
2024,62,ZIAGUDA,0.03989362141398411
2024,72,ASIF NAGAR,0.03267353954739867
2024,73,VIJAYANAGAR COLONY,0.03844599784514164
2024,5,MALLAPUR,0.0880964828700751
2024,3,CHERLAPALLY,0.08251791314337048
2024,96,YOUSUFGUDA,0.0607651300967045
2024,95,JUBILEE HILLS,0.047141225219102946
2024,50,BEGUM BAZAR,0.04113878552417814
2024,78,GUNFOUNDRY(Abids),0.042037268787648484
2024,65,KARWAN,0.037410649865238954
2024,2,DR.A.S.RAO NAGAR,0.0603351702678423
2024,4,MEERPET H.B.COLONY,0.05682447116313952
2024,1,KAPRA,0.04266564818493318
2024,94,SHAIKPET,0.044041624588088864
2024,64,DATTATHREYA NAGAR,0.03273422438396976
2024,69,NANALNAGAR,0.13863479830658232
2025,127,RANGAREDDY NAGAR,0.08685274979199666
2025,119,OLD BOWENPALLY,0.03665695655897262
2025,145,SEETHAPHALMANDI,0.03143383963505381
2025,146,BOUDHA NAGAR,0.03170648696230677
2025,147,BANSILALPET,0.039025637741538256
2025,144,METTUGUDA,0.07613975918657245
2025,148,RAMGOPALPET,0.03832191330176226
2025,150,MONDA  MARKET,0.03525882296090499
2025,136,NEREDMET,0.05655199036687115
2025,141,GOUTHAM NAGAR,0.03553468912121122
2025,140,MALKAJGIRI,0.037267090101986505
2025,139,EAST ANAND BAGH,0.08346031731945103
2025,142,ADDAGUTTA,0.0660470676172099
2025,137,VINAYAK NAGAR,0.04905735725851405
2025,134,ALWAL,0.044278036337573254
2025,132,JEEDIMETLA,0.0707828094204574
2025,CONTONMENT AREA,,0.3762709501461166
2025,120,BALA NAGAR,0.22055161369110537
2025,130,SUBHASH NAGAR,0.0488905190458195
2025,131,QUTHBULLAPUR,0.13864737486426554
2025,121,KUKATPALLY,0.032582808207786584
2025,125,GAJULARAMARAM,0.06292297066491259
2025,124,ALLYWN COLONY,0.036761212532407
2025,114,K.P.H.B.COLONY,0.07313327968065152
2025,116,ALLAPUR,0.06695088568547744
2025,115,BALAJI NAGAR,0.1603467791393454
2025,117,MOOSAPET,0.035758950979758494
2025,105,GACHIBOWLI,0.13171492552635194
2025,110,CHANDANAGAR,0.07053233844394341
2025,111,BHARATHI NAGAR,0.04403655340197392
2025,106,SERILINGAMPALLY,0.08254679584005369
2025,104,KONDAPUR,0.0651582727957305
2025,109,HAFEEZPET,0.03820886333487797
2025,118,FATEH NAGAR,0.04177745521016002
2025,143,TARNAKA,0.06770046829496079
2025,8,HABSIGUDA,0.16479807694904164
2025,40,RIYASATNAGAR,0.0361093541114982
2025,36,LALITHABAGH,0.040831012158381905
2025,34,TALABCHANCHALAM,0.031207102944236714
2025,22,CHAITHANYAPURI,0.047985012419093025
2025,37,KURMAGUDA,0.03257754709890662
2025,31,REIN BAZAR,0.030016801733551285
2025,29,CHAWANI,0.04052540015737629
2025,38,I.S.SADAN,0.03910782882594498
2025,18,LINGOJIGUDA,0.030867075441312033
2025,16,HASTHINAPURAM,0.0316674544655704
2025,20,R.K.PURAM,0.03376377284600813
2025,19,SAROORNAGAR,0.0408529240398559
2025,14,B.N.REDDY NAGAR,0.08357601050470642
2025,12,MANSOORABAD,0.10028018798149929
2025,21,KOTHAPET,0.03843510433825904
2025,11,NAGOLE,0.14051612525588147
2025,10,UPPAL,0.06579111584640535
2025,GRAMPANCHAYAT PEERZADI GUDA,,0.032197698997347896
2025,KALAVANCHA GRAM PANCHAYATH,,0.03065531886057385
2025,13,HAYATHNAGAR,0.05494378956502448
2025,15,VANASTHALIPURAM,0.04458844491594664
2025,26,OLD MALAKPET,0.04665270661054544
2025,17,CHAMPAPET,0.03207663153920693
2025,39,SANTOSH NAGAR,0.03873240125733164
2025,66,LUNGER HOUSE,0.17894297699047304
2025,112,RAMACHANDRAPURAM,0.06246721385204145
2025,128,CHINTAL,0.25365853464875354
2025,126,JAGADGIRI GUTTA,0.046847237557913084
2025,129,SURARAM,0.16253500913775362
2025,133,MACHABOLARUM,0.07158061553612041
2025,138,MOULA-ALI,0.034153658592535975
2025,107,MADHAPUR,0.05407824470330001
2025,OU,,0.3026538460752555
2025,149,BEGUMPET,0.08803030315792526
2025,135,VENKATAPURAM,0.03693668902637831
2025,123,HYDER NAGAR,0.05138141603183638
2025,122,VIVEKANANDA NAGAR COLONY,0.031772943577741394
2025,113,PATANCHERUVU,0.09636731107601776
2025,108,MIYAPUR,0.08848576596793722
2025,41,KANCHANBAGH,0.1405364557270372
2025,7,CHILUKA NAGAR,0.09443133897873067
2025,9,RAMANTHAPUR,0.060165916400967
2025,25,MOOSARAMBAGH,0.03714968135979442
2025,BANDLA GUDA,,0.06471894764226302
2025,28,AZAMPURA,0.036256374638095036
2025,56,KISHAN BAGH,0.04648198102274243
2025,52,PURANAPOOL,0.031011270389219636
2025,59,MAILARDEVPALLY,0.09716131270624433
2025,46,FALAKNUMA,0.05469242401420448
2025,61,ATTAPUR,0.04128543137526682
2025,60,RAJENDRANAGAR,0.14125174069357863
2025,49,GANSIBAZAR,0.0387591144498416
2025,33,MOGHALPURA,0.030879995086880906
2025,47,NAWABSAHEBKUNTA,0.0389441975568591
2025,58,SHASTRIPURAM,0.04009449163876047
2025,54,JAHANUMA,0.03202973263064477
2025,48,SHALIBANDA,0.031827400943802174
2025,53,DOODBOWLI,0.033168152408479486
2025,55,RAMNASTPURA,0.18326576620639448
2025,43,CHANDRAYANGUTTA,0.055671508975945604
2025,44,UPPUGUDA,0.03438059402329953
2025,35,GOWLIPURA,0.030681701544558623
2025,30,DABEERPURA,0.04052870111902123
2025,32,PATHER GATTI,0.03690266851155169
2025,23,GADDIANNARAM,0.03152447039659523
2025,24,SAIDABAD,0.04193203296276831
2025,27,AKBERBAGH,0.06939153465919101
2025,45,JANGAMMET,0.04186350856357478
2025,42,BARKAS,0.08165731414130291
2025,57,SULEMAN NAGAR,0.08102539696591678
2025,74,AHMED NAGAR,0.09558879529019997
2025,92,VENKATESHWARA COLONY,0.131491456949332
2025,89,GANDHINAGAR,0.03540509463180302
2025,75,RED HILLS,0.049715688604898944
2025,79,HIMAYATNAGAR,0.03375183117706072
2025,88,BHOLAKPUR,0.03257779191580752
2025,86,MUSHEERABAD,0.04980907386772719
2025,85,ADIKMET,0.03407652979027757
2025,87,RAMNAGAR,0.03963685470415623
2025,90,KAVADIGUDA,0.09320256450009241
2025,93,BANJARA HILLS,0.04490400676776197
2025,91,KHAIRTABAD,0.04661964430243766
2025,103,BORABANDA,0.03364608718057298
2025,97,SOMAJIGUDA,0.04099341887487907
2025,98,AMEERPET,0.04571694954944074
2025,101,ERRAGADDA,0.047560367995728284
2025,100,SANATH NAGAR,0.04275652739680491
2025,99,VENGALRAO NAGAR,0.04899518259075784
2025,102,RAHAMATH NAGAR,0.04459387490494472
2025,6,NACHARAM,0.077585019852124
2025,84,BAGH AMBERPET,0.050030372549357556
2025,81,NALLAKUNTA,0.036852744773263016
2025,80,KACHIGUDA(Barkathpura),0.03553348804499853
2025,82,GOLNAKA,0.05691706807278534
2025,83,AMBERPET,0.0896611193622209
2025,51,GOSHA MAHAL,0.04086550705307271
2025,68,TOLICHOWKI,0.11032000329399683
2025,67,GOLCONDA,0.1016347424108022
2025,77,JAMBAGH(Nampally),0.034304454307176865
2025,63,MANGALHAT,0.0447627579848676
2025,71,GUDIMALKAPUR,0.05294853750147103
2025,70,MEHDIPATNAM,0.03317734032877389
2025,76,MALLEPALLY,0.031560959476153165
2025,62,ZIAGUDA,0.04127064582947792
2025,72,ASIF NAGAR,0.031226247321263063
2025,73,VIJAYANAGAR COLONY,0.03709441191685139
2025,5,MALLAPUR,0.10685889464849961
2025,3,CHERLAPALLY,0.09879841724682799
2025,96,YOUSUFGUDA,0.06802154297935468
2025,95,JUBILEE HILLS,0.04866892358746307
2025,50,BEGUM BAZAR,0.043106838610137824
2025,78,GUNFOUNDRY(Abids),0.0444390332922739
2025,65,KARWAN,0.03747165335826802
2025,2,DR.A.S.RAO NAGAR,0.07259450206139757
2025,4,MEERPET H.B.COLONY,0.06864693984751379
2025,1,KAPRA,0.046877716445548216
2025,94,SHAIKPET,0.04692851660928518
2025,64,DATTATHREYA NAGAR,0.031712639821210316
2025,69,NANALNAGAR,0.15399675636971183
2026,127,RANGAREDDY NAGAR,0.07448607536776632
2026,119,OLD BOWENPALLY,0.053747714733393855
2026,145,SEETHAPHALMANDI,0.03145109683397561
2026,146,BOUDHA NAGAR,0.03198002419135801
2026,147,BANSILALPET,0.036362101559656065
2026,144,METTUGUDA,0.05873083624241171
2026,148,RAMGOPALPET,0.03561710830558802
2026,150,MONDA  MARKET,0.03456905595029362
2026,136,NEREDMET,0.050333464374107885
2026,141,GOUTHAM NAGAR,0.03450035924728289
2026,140,MALKAJGIRI,0.0378283238082419
2026,139,EAST ANAND BAGH,0.0676888431725165
2026,142,ADDAGUTTA,0.051284374615372025
2026,137,VINAYAK NAGAR,0.05151821189460858
2026,134,ALWAL,0.04900406008010319
2026,132,JEEDIMETLA,0.06133635783174255
2026,CONTONMENT AREA,,0.2650105719329717
2026,120,BALA NAGAR,0.1803657701109616
2026,130,SUBHASH NAGAR,0.04439626525582508
2026,131,QUTHBULLAPUR,0.1145234952509873
2026,121,KUKATPALLY,0.033524096673249244
2026,125,GAJULARAMARAM,0.05344952184619559
2026,124,ALLYWN COLONY,0.03607030798928726
2026,114,K.P.H.B.COLONY,0.05507414948839158
2026,116,ALLAPUR,0.052472877343895746
2026,115,BALAJI NAGAR,0.12668331771225247
2026,117,MOOSAPET,0.03482038703293996
2026,105,GACHIBOWLI,0.09901830979047861
2026,110,CHANDANAGAR,0.06407259334773913
2026,111,BHARATHI NAGAR,0.04414479972803639
2026,106,SERILINGAMPALLY,0.06871680037312694
2026,104,KONDAPUR,0.05457176648248478
2026,109,HAFEEZPET,0.035765673377250666
2026,118,FATEH NAGAR,0.03813485069720235
2026,143,TARNAKA,0.06090475208251218
2026,8,HABSIGUDA,0.13203088419990497
2026,40,RIYASATNAGAR,0.03445369115243827
2026,36,LALITHABAGH,0.039327374848199675
2026,34,TALABCHANCHALAM,0.03205585933627663
2026,22,CHAITHANYAPURI,0.04407122648648388
2026,37,KURMAGUDA,0.0320955480636194
2026,31,REIN BAZAR,0.03047750387687069
2026,29,CHAWANI,0.034574293982825334
2026,38,I.S.SADAN,0.03908702605549204
2026,18,LINGOJIGUDA,0.030801956667277797
2026,16,HASTHINAPURAM,0.0311192573092672
2026,20,R.K.PURAM,0.032692128060808845
2026,19,SAROORNAGAR,0.03570776700763614
2026,14,B.N.REDDY NAGAR,0.0728939338579543
2026,12,MANSOORABAD,0.08979705801469519
2026,21,KOTHAPET,0.03719722289513618
2026,11,NAGOLE,0.12047928747714504
2026,10,UPPAL,0.0486164308825288
2026,GRAMPANCHAYAT PEERZADI GUDA,,0.03161292914202632
2026,KALAVANCHA GRAM PANCHAYATH,,0.030583973154101572
2026,13,HAYATHNAGAR,0.052374244362003386
2026,15,VANASTHALIPURAM,0.03853476095522264
2026,26,OLD MALAKPET,0.04310875997499524
2026,17,CHAMPAPET,0.0314375971012987
2026,39,SANTOSH NAGAR,0.03555370942724272
2026,66,LUNGER HOUSE,0.13755629142262718
2026,112,RAMACHANDRAPURAM,0.04776610650285923
2026,128,CHINTAL,0.22072107710266597
2026,126,JAGADGIRI GUTTA,0.056478421982428605
2026,129,SURARAM,0.14564895742018508
2026,133,MACHABOLARUM,0.06094199656640165
2026,138,MOULA-ALI,0.03329646588965097
2026,107,MADHAPUR,0.04401943981262955
2026,OU,,0.21512878854035153
2026,149,BEGUMPET,0.07485704251637716
2026,135,VENKATAPURAM,0.036345935506799903
2026,123,HYDER NAGAR,0.04632376341767701
2026,122,VIVEKANANDA NAGAR COLONY,0.03246988488529556
2026,113,PATANCHERUVU,0.08345199709540342
2026,108,MIYAPUR,0.07704159005803689
2026,41,KANCHANBAGH,0.09403805366651229
2026,7,CHILUKA NAGAR,0.07049976248060344
2026,9,RAMANTHAPUR,0.05101891864753238
2026,25,MOOSARAMBAGH,0.03547114188077202
2026,BANDLA GUDA,,0.05400982059832998
2026,28,AZAMPURA,0.034384359473882575
2026,56,KISHAN BAGH,0.04644920371448552
2026,52,PURANAPOOL,0.031478730924685366
2026,59,MAILARDEVPALLY,0.0741649591063784
2026,46,FALAKNUMA,0.042019096315215755
2026,61,ATTAPUR,0.04026183844011136
2026,60,RAJENDRANAGAR,0.12004760013230527
2026,49,GANSIBAZAR,0.03755605248926856
2026,33,MOGHALPURA,0.030404278966543852
2026,47,NAWABSAHEBKUNTA,0.03601174533654887
2026,58,SHASTRIPURAM,0.03643677228380637
2026,54,JAHANUMA,0.032368190692808635
2026,48,SHALIBANDA,0.03149085565363896
2026,53,DOODBOWLI,0.03257589978204957
2026,55,RAMNASTPURA,0.15670829638124006
2026,43,CHANDRAYANGUTTA,0.04486971897852858
2026,44,UPPUGUDA,0.03370637354487178
2026,35,GOWLIPURA,0.030634080318797708
2026,30,DABEERPURA,0.03710660631144565
2026,32,PATHER GATTI,0.03622695036535452
2026,23,GADDIANNARAM,0.03125252282290727
2026,24,SAIDABAD,0.039543252129160655
2026,27,AKBERBAGH,0.05813682809551701
2026,45,JANGAMMET,0.036764635682312606
2026,42,BARKAS,0.058857932278516704
2026,57,SULEMAN NAGAR,0.06233003703446172
2026,74,AHMED NAGAR,0.07274038787296302
2026,92,VENKATESHWARA COLONY,0.10529712791861284
2026,89,GANDHINAGAR,0.03457742244711995
2026,75,RED HILLS,0.04522384615269127
2026,79,HIMAYATNAGAR,0.03287620788657667
2026,88,BHOLAKPUR,0.03258792703939374
2026,86,MUSHEERABAD,0.03763427694838023
2026,85,ADIKMET,0.033220011676312944
2026,87,RAMNAGAR,0.035967555413936474
2026,90,KAVADIGUDA,0.07562892206644392
2026,93,BANJARA HILLS,0.040141784922147934
2026,91,KHAIRTABAD,0.045469516552514154
2026,103,BORABANDA,0.034265660975627485
2026,97,SOMAJIGUDA,0.03823938194579511
2026,98,AMEERPET,0.03866715428424351
2026,101,ERRAGADDA,0.04202111363775916
2026,100,SANATH NAGAR,0.03963925502941956
2026,99,VENGALRAO NAGAR,0.04439901271473896
2026,102,RAHAMATH NAGAR,0.040368342775064285
2026,6,NACHARAM,0.0724903502378253
2026,84,BAGH AMBERPET,0.0410911215871396
2026,81,NALLAKUNTA,0.03459279728755347
2026,80,KACHIGUDA(Barkathpura),0.034288214507387844
2026,82,GOLNAKA,0.04851501607674885
2026,83,AMBERPET,0.06505231875871342
2026,51,GOSHA MAHAL,0.036607724218485044
2026,68,TOLICHOWKI,0.08112940142668433
2026,67,GOLCONDA,0.07731284857704586
2026,77,JAMBAGH(Nampally),0.032744569850001376
2026,63,MANGALHAT,0.03821759073483012
2026,71,GUDIMALKAPUR,0.04492893654496075
2026,70,MEHDIPATNAM,0.03350571118359512
2026,76,MALLEPALLY,0.03143929325388727
2026,62,ZIAGUDA,0.039539323779224166
2026,72,ASIF NAGAR,0.03176763804957438
2026,73,VIJAYANAGAR COLONY,0.0360530061446683
2026,5,MALLAPUR,0.08176806828269194
2026,3,CHERLAPALLY,0.0789759009298426
2026,96,YOUSUFGUDA,0.05293085649888846
2026,95,JUBILEE HILLS,0.044803261171658254
2026,50,BEGUM BAZAR,0.03985511685634002
2026,78,GUNFOUNDRY(Abids),0.038414346193771
2026,65,KARWAN,0.035533072292158296
2026,2,DR.A.S.RAO NAGAR,0.06208755224053493
2026,4,MEERPET H.B.COLONY,0.055392603468358455
2026,1,KAPRA,0.04319104236075341
2026,94,SHAIKPET,0.04176651361893969
2026,64,DATTATHREYA NAGAR,0.03173718244014263
2026,69,NANALNAGAR,0.12267374911532218
