year,ward_no,ward_name,circle,zone,mean_ndvi,mean_lst_c
2020,74,AHMED NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.2011491160066626,36.552874739894094
2020,92,VENKATESHWARA COLONY,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.2143270180446443,37.013555304677645
2020,89,GANDHINAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.129576800187471,37.40569307453262
2020,75,RED HILLS,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1557354271128973,36.351428651786115
2020,79,HIMAYATNAGAR,16-AMBERPET,SECUNDERABAD ZONE,0.1097339244164187,37.79135747773753
2020,88,BHOLAKPUR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1032502125688586,39.12702697439861
2020,86,MUSHEERABAD,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1187271415008333,37.94447616869835
2020,85,ADIKMET,15-MUSHEERABAD,SECUNDERABAD ZONE,0.131047864951812,37.811691810397555
2020,87,RAMNAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1395042776732051,38.239684440518594
2020,90,KAVADIGUDA,15-MUSHEERABAD,SECUNDERABAD ZONE,0.2066114451003008,37.05195378062196
2020,93,BANJARA HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1694633818894059,37.3696974982942
2020,91,KHAIRTABAD,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.0711491612802557,32.741947299838806
2020,103,BORABANDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.0825536132648978,39.59747187205702
2020,97,SOMAJIGUDA,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1466123389198278,38.1217853771308
2020,98,AMEERPET,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1677878780997529,37.34804082880765
2020,101,ERRAGADDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1365117732643309,38.69681470828543
2020,100,SANATH NAGAR,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1533414347551462,38.904476794113286
2020,99,VENGALRAO NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1932318444912868,37.57216614665985
2020,102,RAHAMATH NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.0956433374146017,39.36806849724806
2020,6,NACHARAM,1-KAPRA,L.B.NAGAR ZONE,0.1915671228203381,37.88569400467806
2020,84,BAGH AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.1461330329516064,37.94023054956579
2020,81,NALLAKUNTA,16-AMBERPET,SECUNDERABAD ZONE,0.1226028296015016,37.443835580883075
2020,80,KACHIGUDA(Barkathpura),16-AMBERPET,SECUNDERABAD ZONE,0.1155768379157675,37.57958655564705
2020,82,GOLNAKA,16-AMBERPET,SECUNDERABAD ZONE,0.176463972710811,36.89002766833668
2020,83,AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.195565021713959,37.793089406974346
2020,51,GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1437441214914021,37.25478180352975
2020,68,TOLICHOWKI,13-KARWAN,KHAIRATHABAD ZONE,0.2471210604714991,36.71974410909327
2020,67,GOLCONDA,13-KARWAN,KHAIRATHABAD ZONE,0.1883623708427406,37.68618979112848
2020,77,JAMBAGH(Nampally),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1083179993356579,37.25873987010553
2020,63,MANGALHAT,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1410385900203344,36.727151529363155
2020,71,GUDIMALKAPUR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1546670020886994,38.6283605196569
2020,70,MEHDIPATNAM,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1163033311013087,38.72013037385871
2020,76,MALLEPALLY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.0954393602823583,36.60658211675384
2020,62,ZIAGUDA,13-KARWAN,KHAIRATHABAD ZONE,0.1355163863901251,37.193074370448926
2020,72,ASIF NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.0954240404892548,38.2504870397593
2020,73,VIJAYANAGAR COLONY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1355206941946736,37.0711219945178
2020,5,MALLAPUR,1-KAPRA,L.B.NAGAR ZONE,0.2249266912600124,37.279858960652874
2020,3,CHERLAPALLY,1-KAPRA,L.B.NAGAR ZONE,0.230658157984692,36.20068010924283
2020,96,YOUSUFGUDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1687287613338982,38.481288865343856
2020,95,JUBILEE HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.2112071410332235,37.815808064733716
2020,50,BEGUM BAZAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1126079667635337,36.665614171799696
2020,78,GUNFOUNDRY(Abids),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1473025684735733,37.09522170002049
2020,65,KARWAN,13-KARWAN,KHAIRATHABAD ZONE,0.144202309941791,38.33603207936874
2020,2,DR.A.S.RAO NAGAR,1-KAPRA,L.B.NAGAR ZONE,0.2030177989950778,36.88966403430672
2020,4,MEERPET H.B.COLONY,1-KAPRA,L.B.NAGAR ZONE,0.2008313682735768,37.536984424330214
2020,1,KAPRA,1-KAPRA,L.B.NAGAR ZONE,0.2214792045840098,36.218819168306815
2020,94,SHAIKPET,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1414395516539626,39.44318602637272
2020,64,DATTATHREYA NAGAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.0963639119393408,37.16190280652749
2020,69,NANALNAGAR,13-KARWAN,KHAIRATHABAD ZONE,0.2291119131896292,37.02852567592881
2021,127,RANGAREDDY NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1455487441024653,39.83284929275567
2021,119,OLD BOWENPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.1406616020624778,38.777153969116206
2021,145,SEETHAPHALMANDI,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1004404433074623,38.08973023893509
2021,146,BOUDHA NAGAR,29-SECUNDERABAD,SECUNDERABAD ZONE,0.0885206287820856,38.136249564097895
2021,147,BANSILALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1480243519774215,38.17082776191519
2021,144,METTUGUDA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.208037625273094,38.714802250693324
2021,148,RAMGOPALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1121020589687156,38.388997552848565
2021,150,MONDA  MARKET,30-BEGUMPET,SECUNDERABAD ZONE,0.1287551225493185,38.299045549316176
2021,136,NEREDMET,28-MALKAJGIRI,SECUNDERABAD ZONE,0.2048631677444059,38.113465911984555
2021,141,GOUTHAM NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1370971039796724,39.08200367705195
2021,140,MALKAJGIRI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.154135892052931,38.92329956650153
2021,139,EAST ANAND BAGH,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1860472255530929,39.2339023232035
2021,142,ADDAGUTTA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1827798438040556,39.12353015392138
2021,137,VINAYAK NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1313655730733711,38.7818119493456
2021,134,ALWAL,27-ALWAL,KUKATPALLY ZONE,0.1605541182078228,38.56707229550461
2021,132,JEEDIMETLA,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1782968530236131,37.82833541703455
2021,CONTONMENT AREA,,CANTONMENT AREA,,0.3045055741681002,39.32584716399687
2021,120,BALA NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.2563616033423059,37.38285757929839
2021,130,SUBHASH NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1400229247987901,39.890018424458916
2021,131,QUTHBULLAPUR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1734731856955141,38.31416581391001
2021,121,KUKATPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.1293437095171041,39.26130563858786
2021,125,GAJULARAMARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1539864947205527,40.30786251957751
2021,124,ALLYWN COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.1430436815062686,38.77314996344162
2021,114,K.P.H.B.COLONY,23-MOOSAPET,KUKATPALLY ZONE,0.1684252770347028,39.952948498909734
2021,116,ALLAPUR,23-MOOSAPET,KUKATPALLY ZONE,0.1346524863458227,40.13004421647151
2021,115,BALAJI NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.2155916060976688,38.35302522327528
2021,117,MOOSAPET,23-MOOSAPET,KUKATPALLY ZONE,0.1091646697054917,40.30145068878302
2021,105,GACHIBOWLI,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.2034513068884188,39.4171004452941
2021,110,CHANDANAGAR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.171062097724499,39.93446514808048
2021,111,BHARATHI NAGAR,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1777697785713295,38.74502260100664
2021,106,SERILINGAMPALLY,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.1753033614863281,39.339609057423566
2021,104,KONDAPUR,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.1370424976881523,39.944994480554335
2021,109,HAFEEZPET,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1400545753385928,39.50865344472087
2021,118,FATEH NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.1273927372225644,39.71543556634353
2021,143,TARNAKA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1728478193506587,39.00431005722335
2021,8,HABSIGUDA,2-UPPAL,L.B.NAGAR ZONE,0.2296719797827422,37.49404507462626
2021,40,RIYASATNAGAR,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.0983729207641641,39.00526389971624
2021,36,LALITHABAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.0928733271050261,38.88532315464044
2021,34,TALABCHANCHALAM,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0554978854585734,40.10118584214675
2021,22,CHAITHANYAPURI,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1383456499639958,37.18859439628403
2021,37,KURMAGUDA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0888318437729079,38.842280529416335
2021,31,REIN BAZAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0674979267205402,39.87123292990994
2021,29,CHAWANI,6-MALAKPET,CHARMINAR ZONE,0.1015606231119665,38.91460744018489
2021,38,I.S.SADAN,7-SANTOSH NAGAR,CHARMINAR ZONE,0.1212511771236287,37.0615980680555
2021,18,LINGOJIGUDA,4-LB. NAGAR,L.B.NAGAR ZONE,0.1150785330881038,38.47472371893655
2021,16,HASTHINAPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.1351099881569565,38.74455698742016
2021,20,R.K.PURAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.120086017531762,37.69994424143453
2021,19,SAROORNAGAR,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1259791685379579,38.06485956858002
2021,14,B.N.REDDY NAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1911242391534931,38.7159263127256
2021,12,MANSOORABAD,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.182636707311041,39.31304592451179
2021,21,KOTHAPET,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1266157453440103,38.09439385974831
2021,11,NAGOLE,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.200234965325416,37.88625459909348
2021,10,UPPAL,2-UPPAL,L.B.NAGAR ZONE,0.1955013225177826,38.822579340843454
2021,GRAMPANCHAYAT PEERZADI GUDA,,GRAMPANCHAYAT PEERZADIGUDA,,0.1292751117678263,37.9730941974388
2021,KALAVANCHA GRAM PANCHAYATH,,KALAVANCHA GRAMPANCHAYATH,,0.1442855908651084,38.40661025233336
2021,13,HAYATHNAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1897619978785311,39.397551018528745
2021,15,VANASTHALIPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.1316839459464804,38.250619304998374
2021,26,OLD MALAKPET,6-MALAKPET,CHARMINAR ZONE,0.1566184840352383,38.608381432300376
2021,17,CHAMPAPET,4-LB. NAGAR,L.B.NAGAR ZONE,0.1078545646956062,38.063108441268064
2021,39,SANTOSH NAGAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.1060230557938357,38.45990667785297
2021,66,LUNGER HOUSE,13-KARWAN,KHAIRATHABAD ZONE,0.2485453252883446,38.68349851187837
2021,112,RAMACHANDRAPURAM,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1543234706003367,39.97742646270963
2021,128,CHINTAL,26-GAJULARAMARAM,KUKATPALLY ZONE,0.227137928452551,39.402637986149806
2021,126,JAGADGIRI GUTTA,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1245492104657352,38.93075745671265
2021,129,SURARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1741535279959991,39.71009730909246
2021,133,MACHABOLARUM,27-ALWAL,KUKATPALLY ZONE,0.2007039671365604,39.54073910864992
2021,138,MOULA-ALI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1321067286940174,39.35454714366382
2021,107,MADHAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1437657970218749,40.32160695098697
2021,OU,,OU,,0.3258507937809192,36.73418386930031
2021,149,BEGUMPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1824640921488755,38.747479947574014
2021,135,VENKATAPURAM,27-ALWAL,KUKATPALLY ZONE,0.1589643792768086,38.80706010911313
2021,123,HYDER NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.1402663595390843,40.09576982184181
2021,122,VIVEKANANDA NAGAR COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.1105133679276004,37.94774685938326
2021,113,PATANCHERUVU,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.2007017545101245,39.400425218212774
2021,108,MIYAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.178957984997597,40.8964265429017
2021,41,KANCHANBAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.2402302135923744,38.40704316712649
2021,7,CHILUKA NAGAR,2-UPPAL,L.B.NAGAR ZONE,0.1844134882540898,37.72163967059433
2021,9,RAMANTHAPUR,2-UPPAL,L.B.NAGAR ZONE,0.1776004290995592,37.234371105320605
2021,25,MOOSARAMBAGH,6-MALAKPET,CHARMINAR ZONE,0.1362336800496628,37.36698394568302
2021,BANDLA GUDA,,BANDLAGUDA,,0.1752794870810101,41.14664061251969
2021,28,AZAMPURA,6-MALAKPET,CHARMINAR ZONE,0.1035159115638463,39.00719084326176
2021,56,KISHAN BAGH,10-FALAKNUMA,CHARMINAR ZONE,0.1445280783227056,39.25220869721565
2021,52,PURANAPOOL,9-CHARMINAR,CHARMINAR ZONE,0.0817065507096504,39.49983405747968
2021,59,MAILARDEVPALLY,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1823905715891772,39.678242426555
2021,46,FALAKNUMA,10-FALAKNUMA,CHARMINAR ZONE,0.1076104700505683,40.82496627783496
2021,61,ATTAPUR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1497949861254467,39.28632240116888
2021,60,RAJENDRANAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.2344888200601795,38.68626208965435
2021,49,GANSIBAZAR,9-CHARMINAR,CHARMINAR ZONE,0.1038116672543735,39.09593042030596
2021,33,MOGHALPURA,9-CHARMINAR,CHARMINAR ZONE,0.0849856566926953,39.1566464292469
2021,47,NAWABSAHEBKUNTA,10-FALAKNUMA,CHARMINAR ZONE,0.0915352613101541,39.80250795690052
2021,58,SHASTRIPURAM,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1329784349022562,39.9242424386895
2021,54,JAHANUMA,10-FALAKNUMA,CHARMINAR ZONE,0.0951258445596641,39.609602792992185
2021,48,SHALIBANDA,9-CHARMINAR,CHARMINAR ZONE,0.0988502630052059,39.529189900173684
2021,53,DOODBOWLI,10-FALAKNUMA,CHARMINAR ZONE,0.1086462488924116,39.54704396111554
2021,55,RAMNASTPURA,10-FALAKNUMA,CHARMINAR ZONE,0.2415672786932009,35.55903474032419
2021,43,CHANDRAYANGUTTA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1319908482352005,39.37354085281868
2021,44,UPPUGUDA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.090117969286799,39.30443225940463
2021,35,GOWLIPURA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0879745163459298,38.9988284572376
2021,30,DABEERPURA,6-MALAKPET,CHARMINAR ZONE,0.1028536517088668,39.399405188418584
2021,32,PATHER GATTI,9-CHARMINAR,CHARMINAR ZONE,0.0891583722455305,39.57282922826047
2021,23,GADDIANNARAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.0961519968440311,37.642292421678874
2021,24,SAIDABAD,6-MALAKPET,CHARMINAR ZONE,0.1402867227712645,37.16333935234428
2021,27,AKBERBAGH,6-MALAKPET,CHARMINAR ZONE,0.1491939985687671,37.58092486189697
2021,45,JANGAMMET,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1211279233888477,39.28847374181454
2021,42,BARKAS,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1804713076929187,39.25449309406522
2021,57,SULEMAN NAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1603125008973245,39.58940356746682
2021,74,AHMED NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1838661454352229,38.32486080423009
2021,92,VENKATESHWARA COLONY,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1890330928246242,38.055806607647895
2021,89,GANDHINAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1253116809523108,37.98829492123158
2021,75,RED HILLS,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1512680282590616,38.200152707600665
2021,79,HIMAYATNAGAR,16-AMBERPET,SECUNDERABAD ZONE,0.1064569210897147,38.48642715700726
2021,88,BHOLAKPUR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1023585327875181,39.037212246423
2021,86,MUSHEERABAD,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1095069751950936,38.14322123882731
2021,85,ADIKMET,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1294840150326166,37.965196566570015
2021,87,RAMNAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1320327882009623,39.23831551345416
2021,90,KAVADIGUDA,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1939384435343597,37.45798321638222
2021,93,BANJARA HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1570940489427578,38.104459048799
2021,91,KHAIRTABAD,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.0698853872978757,33.69450529314521
2021,103,BORABANDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.0853369305354864,39.16607695072952
2021,97,SOMAJIGUDA,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1389129707397575,37.899207987183516
2021,98,AMEERPET,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1537821776467659,37.34132609503014
2021,101,ERRAGADDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1276331331976182,39.07487788785598
2021,100,SANATH NAGAR,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.143178683465095,38.767037369791645
2021,99,VENGALRAO NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1821977550371666,38.23938046008837
2021,102,RAHAMATH NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.0967654023606627,39.87946938326869
2021,6,NACHARAM,1-KAPRA,L.B.NAGAR ZONE,0.1618511146166898,39.18899943509229
2021,84,BAGH AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.1411591896430609,37.481057787708636
2021,81,NALLAKUNTA,16-AMBERPET,SECUNDERABAD ZONE,0.1200911719808467,37.69839541088641
2021,80,KACHIGUDA(Barkathpura),16-AMBERPET,SECUNDERABAD ZONE,0.1113463988872164,38.31732053111239
2021,82,GOLNAKA,16-AMBERPET,SECUNDERABAD ZONE,0.1606930311485098,38.193415790441996
2021,83,AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.1831390935986146,37.94612413315102
2021,51,GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1384002767173973,38.658112188449444
2021,68,TOLICHOWKI,13-KARWAN,KHAIRATHABAD ZONE,0.2400777593183652,38.16709371633012
2021,67,GOLCONDA,13-KARWAN,KHAIRATHABAD ZONE,0.1993688648421795,38.95589950056496
2021,77,JAMBAGH(Nampally),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1085904422244166,39.53807673185798
2021,63,MANGALHAT,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1329678512992148,38.90315105893603
2021,71,GUDIMALKAPUR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1489109554503655,39.72751261675339
2021,70,MEHDIPATNAM,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1152509076147403,38.358112113701324
2021,76,MALLEPALLY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.0964269470786688,38.9699330139726
2021,62,ZIAGUDA,13-KARWAN,KHAIRATHABAD ZONE,0.1285441214536845,39.1074738766581
2021,72,ASIF NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.0927986508249227,39.47275604850034
2021,73,VIJAYANAGAR COLONY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1340817641018123,38.330101307637314
2021,5,MALLAPUR,1-KAPRA,L.B.NAGAR ZONE,0.1966531205859824,39.54301490426591
2021,3,CHERLAPALLY,1-KAPRA,L.B.NAGAR ZONE,0.2102756693009331,39.48275081937718
2021,96,YOUSUFGUDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1589976035844766,39.270141479310446
2021,95,JUBILEE HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1982264112157522,38.373151063915124
2021,50,BEGUM BAZAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1083079078477489,38.96380317133344
2021,78,GUNFOUNDRY(Abids),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1427174161478069,38.61536875295241
2021,65,KARWAN,13-KARWAN,KHAIRATHABAD ZONE,0.1321917460765579,39.607906202361406
2021,2,DR.A.S.RAO NAGAR,1-KAPRA,L.B.NAGAR ZONE,0.1831947736378348,39.37771909179621
2021,4,MEERPET H.B.COLONY,1-KAPRA,L.B.NAGAR ZONE,0.1752955525443135,39.17007410627709
2021,1,KAPRA,1-KAPRA,L.B.NAGAR ZONE,0.1918159453612294,38.9621110194809
2021,94,SHAIKPET,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1361558501824279,39.50635926617199
2021,64,DATTATHREYA NAGAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.0939219015193824,39.61420422425743
2021,69,NANALNAGAR,13-KARWAN,KHAIRATHABAD ZONE,0.2165174438870265,38.74674792360863
2022,127,RANGAREDDY NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1357040110657696,39.01079313369378
2022,119,OLD BOWENPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.1244776101124185,38.765551025409536
2022,145,SEETHAPHALMANDI,29-SECUNDERABAD,SECUNDERABAD ZONE,0.0941394232957272,35.85963071581375
2022,146,BOUDHA NAGAR,29-SECUNDERABAD,SECUNDERABAD ZONE,0.083734076003308,36.059913431643366
2022,147,BANSILALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1390434113269125,36.705568628978135
2022,144,METTUGUDA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.197837941486989,36.643664026699206
2022,148,RAMGOPALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1086068923699919,37.207961898546515
2022,150,MONDA  MARKET,30-BEGUMPET,SECUNDERABAD ZONE,0.1264748407152469,37.69563490762743
2022,136,NEREDMET,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1957441639563335,36.12737917816351
2022,141,GOUTHAM NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1389455112268495,35.94626825092541
2022,140,MALKAJGIRI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1519095023965606,35.81926673388134
2022,139,EAST ANAND BAGH,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1990365161031393,36.62906462102586
2022,142,ADDAGUTTA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1791070882537739,37.21480045959496
2022,137,VINAYAK NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1358142723686208,35.80760376597809
2022,134,ALWAL,27-ALWAL,KUKATPALLY ZONE,0.1523597370924149,38.06608996541781
2022,132,JEEDIMETLA,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1598237895819737,37.57649423982873
2022,CONTONMENT AREA,,CANTONMENT AREA,,0.3013547431920707,37.736553199327076
2022,120,BALA NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.2260021617337192,37.90308004299285
2022,130,SUBHASH NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1352062600084681,40.21977498685392
2022,131,QUTHBULLAPUR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1654815505598081,38.291446930847606
2022,121,KUKATPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.1171310232547632,38.51962606691347
2022,125,GAJULARAMARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1449943447497162,39.75373837727882
2022,124,ALLYWN COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.1223869514935894,38.56291955011744
2022,114,K.P.H.B.COLONY,23-MOOSAPET,KUKATPALLY ZONE,0.1581587500988734,38.91744011716567
2022,116,ALLAPUR,23-MOOSAPET,KUKATPALLY ZONE,0.120542976498976,39.569755269646215
2022,115,BALAJI NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.18018854282642,38.343814711424315
2022,117,MOOSAPET,23-MOOSAPET,KUKATPALLY ZONE,0.0998528440230535,40.22703906529442
2022,105,GACHIBOWLI,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.1843129780577361,38.1510978630415
2022,110,CHANDANAGAR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1633079405435594,38.60031720891681
2022,111,BHARATHI NAGAR,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1739906486128796,37.056136389949614
2022,106,SERILINGAMPALLY,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.1579819213300685,37.72678176580669
2022,104,KONDAPUR,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.1241922784297143,37.97688957439979
2022,109,HAFEEZPET,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1317813415888222,37.992032711315545
2022,118,FATEH NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.1174727673993207,40.10761445912932
2022,143,TARNAKA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.172969821470503,36.13694652846568
2022,8,HABSIGUDA,2-UPPAL,L.B.NAGAR ZONE,0.2283081737243483,36.08922873268298
2022,40,RIYASATNAGAR,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.0962246814978766,36.8672791209972
2022,36,LALITHABAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.0970863082050191,37.0813038786664
